unit_id,time,month,region,urban,treated,post,treatment,consumption,treat_time_0,treat_time_1,treat_time_2,treat_time_3,treat_time_5,treat_time_6,treat_time_7,treat_time_8,treat_time_9,treat_time_10,treat_time_11
22,11,2020-12,서울,1,1,1,1,105.76953743480604,0,0,0,0,0,0,0,0,0,0,1
23,0,2020-01,경기,1,1,0,0,107.64060599520927,1,0,0,0,0,0,0,0,0,0,0
23,1,2020-02,경기,1,1,0,0,114.42982254986867,0,1,0,0,0,0,0,0,0,0,0
23,2,2020-03,경기,1,1,0,0,79.23558135345066,0,0,1,0,0,0,0,0,0,0,0
23,3,2020-04,경기,1,1,0,0,80.34740749197327,0,0,0,1,0,0,0,0,0,0,0
23,4,2020-05,경기,1,1,0,0,83.51731659747156,0,0,0,0,0,0,0,0,0,0,0
23,5,2020-06,경기,1,1,1,1,86.48815505046966,0,0,0,0,1,0,0,0,0,0,0
23,6,2020-07,경기,1,1,1,1,109.72564032214945,0,0,0,0,0,1,0,0,0,0,0
23,7,2020-08,경기,1,1,1,1,107.0617128030621,0,0,0,0,0,0,1,0,0,0,0
23,8,2020-09,경기,1,1,1,1,100.02039282374604,0,0,0,0,0,0,0,1,0,0,0
23,9,2020-10,경기,1,1,1,1,116.84154271564914,0,0,0,0,0,0,0,0,1,0,0
23,10,2020-11,경기,1,1,1,1,102.67813244054592,0,0,0,0,0,0,0,0,0,1,0
23,11,2020-12,경기,1,1,1,1,126.319906609481,0,0,0,0,0,0,0,0,0,0,1
24,0,2020-01,서울,1,1,0,0,62.35804064636821,1,0,0,0,0,0,0,0,0,0,0
24,1,2020-02,서울,1,1,0,0,71.65468951173003,0,1,0,0,0,0,0,0,0,0,0
24,2,2020-03,서울,1,1,0,0,61.11517893981549,0,0,1,0,0,0,0,0,0,0,0
24,3,2020-04,서울,1,1,0,0,53.02775884346002,0,0,0,1,0,0,0,0,0,0,0
24,4,2020-05,서울,1,1,0,0,43.40143475035172,0,0,0,0,0,0,0,0,0,0,0
24,5,2020-06,서울,1,1,1,1,73.63499387511916,0,0,0,0,1,0,0,0,0,0,0
24,6,2020-07,서울,1,1,1,1,65.73754324092826,0,0,0,0,0,1,0,0,0,0,0
24,7,2020-08,서울,1,1,1,1,68.092874189323,0,0,0,0,0,0,1,0,0,0,0
24,8,2020-09,서울,1,1,1,1,75.77175956934107,0,0,0,0,0,0,0,1,0,0,0
24,9,2020-10,서울,1,1,1,1,83.30679956844497,0,0,0,0,0,0,0,0,1,0,0
24,10,2020-11,서울,1,1,1,1,64.96054028229523,0,0,0,0,0,0,0,0,0,1,0
24,11,2020-12,서울,1,1,1,1,68.98620083853446,0,0,0,0,0,0,0,0,0,0,1
25,0,2020-01,부산,0,0,0,0,89.22430610316977,0,0,0,0,0,0,0,0,0,0,0
25,1,2020-02,부산,0,0,0,0,104.29346971729699,0,0,0,0,0,0,0,0,0,0,0
25,2,2020-03,부산,0,0,0,0,79.37894929637899,0,0,0,0,0,0,0,0,0,0,0
25,3,2020-04,부산,0,0,0,0,105.93010703848626,0,0,0,0,0,0,0,0,0,0,0
25,4,2020-05,부산,0,0,0,0,99.94014515450642,0,0,0,0,0,0,0,0,0,0,0
25,5,2020-06,부산,0,0,1,0,76.00244240790605,0,0,0,0,0,0,0,0,0,0,0
25,6,2020-07,부산,0,0,1,0,85.33718211826111,0,0,0,0,0,0,0,0,0,0,0
25,7,2020-08,부산,0,0,1,0,68.51573897486178,0,0,0,0,0,0,0,0,0,0,0
25,8,2020-09,부산,0,0,1,0,71.50720276238958,0,0,0,0,0,0,0,0,0,0,0
25,9,2020-10,부산,0,0,1,0,64.3579554412123,0,0,0,0,0,0,0,0,0,0,0
25,10,2020-11,부산,0,0,1,0,89.72540943996019,0,0,0,0,0,0,0,0,0,0,0
25,11,2020-12,부산,0,0,1,0,81.96026147950799,0,0,0,0,0,0,0,0,0,0,0
26,0,2020-01,서울,1,1,0,0,115.53047409645632,1,0,0,0,0,0,0,0,0,0,0
26,1,2020-02,서울,1,1,0,0,133.0768827820914,0,1,0,0,0,0,0,0,0,0,0
26,2,2020-03,서울,1,1,0,0,95.67873365456826,0,0,1,0,0,0,0,0,0,0,0
26,3,2020-04,서울,1,1,0,0,107.17413242243146,0,0,0,1,0,0,0,0,0,0,0
26,4,2020-05,서울,1,1,0,0,93.87339378407381,0,0,0,0,0,0,0,0,0,0,0
26,5,2020-06,서울,1,1,1,1,133.66227060002936,0,0,0,0,1,0,0,0,0,0,0
26,6,2020-07,서울,1,1,1,1,122.89788117871362,0,0,0,0,0,1,0,0,0,0,0
26,7,2020-08,서울,1,1,1,1,121.46064800528721,0,0,0,0,0,0,1,0,0,0,0
26,8,2020-09,서울,1,1,1,1,135.09844052818463,0,0,0,0,0,0,0,1,0,0,0
26,9,2020-10,서울,1,1,1,1,103.72900553647193,0,0,0,0,0,0,0,0,1,0,0
26,10,2020-11,서울,1,1,1,1,121.35028715220683,0,0,0,0,0,0,0,0,0,1,0
26,11,2020-12,서울,1,1,1,1,127.08103112296655,0,0,0,0,0,0,0,0,0,0,1
27,0,2020-01,기타,0,0,0,0,111.33806537905981,0,0,0,0,0,0,0,0,0,0,0
27,1,2020-02,기타,0,0,0,0,125.77454015827625,0,0,0,0,0,0,0,0,0,0,0
27,2,2020-03,기타,0,0,0,0,81.75157407444215,0,0,0,0,0,0,0,0,0,0,0
27,3,2020-04,기타,0,0,0,0,93.1727749266373,0,0,0,0,0,0,0,0,0,0,0
27,4,2020-05,기타,0,0,0,0,85.97897194973989,0,0,0,0,0,0,0,0,0,0,0
27,5,2020-06,기타,0,0,1,0,113.88367275624398,0,0,0,0,0,0,0,0,0,0,0
27,6,2020-07,기타,0,0,1,0,93.94523354035508,0,0,0,0,0,0,0,0,0,0,0
27,7,2020-08,기타,0,0,1,0,103.95198578198148,0,0,0,0,0,0,0,0,0,0,0
27,8,2020-09,기타,0,0,1,0,88.78207088395844,0,0,0,0,0,0,0,0,0,0,0
27,9,2020-10,기타,0,0,1,0,87.40603577689033,0,0,0,0,0,0,0,0,0,0,0
27,10,2020-11,기타,0,0,1,0,88.79390398526466,0,0,0,0,0,0,0,0,0,0,0
27,11,2020-12,기타,0,0,1,0,87.20439987599676,0,0,0,0,0,0,0,0,0,0,0
28,0,2020-01,경기,1,1,0,0,110.87324027213381,1,0,0,0,0,0,0,0,0,0,0
28,1,2020-02,경기,1,1,0,0,100.97767373456611,0,1,0,0,0,0,0,0,0,0,0
28,2,2020-03,경기,1,1,0,0,87.88005710622613,0,0,1,0,0,0,0,0,0,0,0
28,3,2020-04,경기,1,1,0,0,78.72589378929325,0,0,0,1,0,0,0,0,0,0,0
28,4,2020-05,경기,1,1,0,0,73.26932074882785,0,0,0,0,0,0,0,0,0,0,0
28,5,2020-06,경기,1,1,1,1,96.52420611321894,0,0,0,0,1,0,0,0,0,0,0
28,6,2020-07,경기,1,1,1,1,115.39919350757057,0,0,0,0,0,1,0,0,0,0,0
28,7,2020-08,경기,1,1,1,1,96.48627780749287,0,0,0,0,0,0,1,0,0,0,0
28,8,2020-09,경기,1,1,1,1,100.43407933906937,0,0,0,0,0,0,0,1,0,0,0
28,9,2020-10,경기,1,1,1,1,94.50627732992723,0,0,0,0,0,0,0,0,1,0,0
28,10,2020-11,경기,1,1,1,1,101.53183300101203,0,0,0,0,0,0,0,0,0,1,0
28,11,2020-12,경기,1,1,1,1,105.54371456155839,0,0,0,0,0,0,0,0,0,0,1
29,0,2020-01,대구,0,0,0,0,122.11593080530663,0,0,0,0,0,0,0,0,0,0,0
29,1,2020-02,대구,0,0,0,0,115.58820158175108,0,0,0,0,0,0,0,0,0,0,0
29,2,2020-03,대구,0,0,0,0,118.40084492516013,0,0,0,0,0,0,0,0,0,0,0
29,3,2020-04,대구,0,0,0,0,97.41548022855137,0,0,0,0,0,0,0,0,0,0,0
29,4,2020-05,대구,0,0,0,0,122.0342225279493,0,0,0,0,0,0,0,0,0,0,0
29,5,2020-06,대구,0,0,1,0,111.10555789165343,0,0,0,0,0,0,0,0,0,0,0
29,6,2020-07,대구,0,0,1,0,98.73241416166016,0,0,0,0,0,0,0,0,0,0,0
29,7,2020-08,대구,0,0,1,0,95.29228328789095,0,0,0,0,0,0,0,0,0,0,0
29,8,2020-09,대구,0,0,1,0,87.86640768759948,0,0,0,0,0,0,0,0,0,0,0
29,9,2020-10,대구,0,0,1,0,94.25589070278124,0,0,0,0,0,0,0,0,0,0,0
29,10,2020-11,대구,0,0,1,0,99.53128083217841,0,0,0,0,0,0,0,0,0,0,0
29,11,2020-12,대구,0,0,1,0,106.5938187374683,0,0,0,0,0,0,0,0,0,0,0
30,0,2020-01,서울,1,1,0,0,110.95191803398927,1,0,0,0,0,0,0,0,0,0,0
30,1,2020-02,서울,1,1,0,0,135.68267853433824,0,1,0,0,0,0,0,0,0,0,0
30,2,2020-03,서울,1,1,0,0,87.04984279898218,0,0,1,0,0,0,0,0,0,0,0
30,3,2020-04,서울,1,1,0,0,107.28418707227264,0,0,0,1,0,0,0,0,0,0,0
30,4,2020-05,서울,1,1,0,0,125.53053631599039,0,0,0,0,0,0,0,0,0,0,0
30,5,2020-06,서울,1,1,1,1,112.81187424817305,0,0,0,0,1,0,0,0,0,0,0
30,6,2020-07,서울,1,1,1,1,131.88614065250405,0,0,0,0,0,1,0,0,0,0,0
30,7,2020-08,서울,1,1,1,1,120.03433104001432,0,0,0,0,0,0,1,0,0,0,0
30,8,2020-09,서울,1,1,1,1,139.3918093875968,0,0,0,0,0,0,0,1,0,0,0
30,9,2020-10,서울,1,1,1,1,105.47633570621203,0,0,0,0,0,0,0,0,1,0,0
30,10,2020-11,서울,1,1,1,1,113.54434203632499,0,0,0,0,0,0,0,0,0,1,0
30,11,2020-12,서울,1,1,1,1,156.63385448768565,0,0,0,0,0,0,0,0,0,0,1
31,0,2020-01,경기,1,1,0,0,80.704000993798,1,0,0,0,0,0,0,0,0,0,0
31,1,2020-02,경기,1,1,0,0,99.78905755506331,0,1,0,0,0,0,0,0,0,0,0
31,2,2020-03,경기,1,1,0,0,90.08310447480466,0,0,1,0,0,0,0,0,0,0,0
31,3,2020-04,경기,1,1,0,0,89.9101345389065,0,0,0,1,0,0,0,0,0,0,0
31,4,2020-05,경기,1,1,0,0,88.91096836069,0,0,0,0,0,0,0,0,0,0,0
31,5,2020-06,경기,1,1,1,1,110.65760022005637,0,0,0,0,1,0,0,0,0,0,0
31,6,2020-07,경기,1,1,1,1,92.8800590738653,0,0,0,0,0,1,0,0,0,0,0
31,7,2020-08,경기,1,1,1,1,85.74839997533246,0,0,0,0,0,0,1,0,0,0,0
31,8,2020-09,경기,1,1,1,1,96.69843925124978,0,0,0,0,0,0,0,1,0,0,0
31,9,2020-10,경기,1,1,1,1,118.4169566993033,0,0,0,0,0,0,0,0,1,0,0
31,10,2020-11,경기,1,1,1,1,77.73126659886252,0,0,0,0,0,0,0,0,0,1,0
31,11,2020-12,경기,1,1,1,1,110.32289210001669,0,0,0,0,0,0,0,0,0,0,1
32,0,2020-01,기타,0,0,0,0,96.49017768894849,0,0,0,0,0,0,0,0,0,0,0
32,1,2020-02,기타,0,0,0,0,118.51222167438344,0,0,0,0,0,0,0,0,0,0,0
32,2,2020-03,기타,0,0,0,0,70.61725676652047,0,0,0,0,0,0,0,0,0,0,0
32,3,2020-04,기타,0,0,0,0,90.37364101946602,0,0,0,0,0,0,0,0,0,0,0
32,4,2020-05,기타,0,0,0,0,85.11974893062437,0,0,0,0,0,0,0,0,0,0,0
32,5,2020-06,기타,0,0,1,0,103.14354911696132,0,0,0,0,0,0,0,0,0,0,0
32,6,2020-07,기타,0,0,1,0,100.39222427923627,0,0,0,0,0,0,0,0,0,0,0
32,7,2020-08,기타,0,0,1,0,85.37742779651293,0,0,0,0,0,0,0,0,0,0,0
32,8,2020-09,기타,0,0,1,0,82.99050067004056,0,0,0,0,0,0,0,0,0,0,0
32,9,2020-10,기타,0,0,1,0,78.85263829953938,0,0,0,0,0,0,0,0,0,0,0
32,10,2020-11,기타,0,0,1,0,79.37719439139545,0,0,0,0,0,0,0,0,0,0,0
32,11,2020-12,기타,0,0,1,0,95.89995831541637,0,0,0,0,0,0,0,0,0,0,0
33,0,2020-01,기타,0,0,0,0,72.00602171762478,0,0,0,0,0,0,0,0,0,0,0
33,1,2020-02,기타,0,0,0,0,86.30635903454831,0,0,0,0,0,0,0,0,0,0,0
33,2,2020-03,기타,0,0,0,0,82.41397736128046,0,0,0,0,0,0,0,0,0,0,0
33,3,2020-04,기타,0,0,0,0,68.28815931355469,0,0,0,0,0,0,0,0,0,0,0
33,4,2020-05,기타,0,0,0,0,69.38510335605673,0,0,0,0,0,0,0,0,0,0,0
33,5,2020-06,기타,0,0,1,0,47.29216077619244,0,0,0,0,0,0,0,0,0,0,0
33,6,2020-07,기타,0,0,1,0,71.59032167237446,0,0,0,0,0,0,0,0,0,0,0
33,7,2020-08,기타,0,0,1,0,65.70205128308734,0,0,0,0,0,0,0,0,0,0,0
33,8,2020-09,기타,0,0,1,0,59.065568733101735,0,0,0,0,0,0,0,0,0,0,0
33,9,2020-10,기타,0,0,1,0,49.979564171212566,0,0,0,0,0,0,0,0,0,0,0
33,10,2020-11,기타,0,0,1,0,57.923231607186224,0,0,0,0,0,0,0,0,0,0,0
33,11,2020-12,기타,0,0,1,0,68.00745358493671,0,0,0,0,0,0,0,0,0,0,0
34,0,2020-01,서울,1,1,0,0,124.93125842656289,1,0,0,0,0,0,0,0,0,0,0
34,1,2020-02,서울,1,1,0,0,104.65246423091021,0,1,0,0,0,0,0,0,0,0,0
34,2,2020-03,서울,1,1,0,0,84.67445991376349,0,0,1,0,0,0,0,0,0,0,0
34,3,2020-04,서울,1,1,0,0,97.64321224752587,0,0,0,1,0,0,0,0,0,0,0
34,4,2020-05,서울,1,1,0,0,94.29735976239218,0,0,0,0,0,0,0,0,0,0,0
34,5,2020-06,서울,1,1,1,1,112.1624659168122,0,0,0,0,1,0,0,0,0,0,0
34,6,2020-07,서울,1,1,1,1,114.85327425205338,0,0,0,0,0,1,0,0,0,0,0
34,7,2020-08,서울,1,1,1,1,108.0598357177071,0,0,0,0,0,0,1,0,0,0,0
34,8,2020-09,서울,1,1,1,1,120.00253628765248,0,0,0,0,0,0,0,1,0,0,0
34,9,2020-10,서울,1,1,1,1,107.40518490855597,0,0,0,0,0,0,0,0,1,0,0
34,10,2020-11,서울,1,1,1,1,138.23617306221266,0,0,0,0,0,0,0,0,0,1,0
34,11,2020-12,서울,1,1,1,1,116.93249193112239,0,0,0,0,0,0,0,0,0,0,1
35,0,2020-01,기타,0,0,0,0,123.84837421806994,0,0,0,0,0,0,0,0,0,0,0
35,1,2020-02,기타,0,0,0,0,98.59705396559724,0,0,0,0,0,0,0,0,0,0,0
35,2,2020-03,기타,0,0,0,0,91.21467899831904,0,0,0,0,0,0,0,0,0,0,0
35,3,2020-04,기타,0,0,0,0,99.42515533438565,0,0,0,0,0,0,0,0,0,0,0
35,4,2020-05,기타,0,0,0,0,91.99149628540682,0,0,0,0,0,0,0,0,0,0,0
35,5,2020-06,기타,0,0,1,0,105.7016949317272,0,0,0,0,0,0,0,0,0,0,0
35,6,2020-07,기타,0,0,1,0,84.97955113564778,0,0,0,0,0,0,0,0,0,0,0
35,7,2020-08,기타,0,0,1,0,92.90664187025266,0,0,0,0,0,0,0,0,0,0,0
35,8,2020-09,기타,0,0,1,0,72.4507143681251,0,0,0,0,0,0,0,0,0,0,0
35,9,2020-10,기타,0,0,1,0,67.94087592068469,0,0,0,0,0,0,0,0,0,0,0
35,10,2020-11,기타,0,0,1,0,93.10219465635544,0,0,0,0,0,0,0,0,0,0,0
35,11,2020-12,기타,0,0,1,0,96.87199726514476,0,0,0,0,0,0,0,0,0,0,0
36,0,2020-01,대구,0,0,0,0,75.59308543177227,0,0,0,0,0,0,0,0,0,0,0
36,1,2020-02,대구,0,0,0,0,74.36656651961809,0,0,0,0,0,0,0,0,0,0,0
36,2,2020-03,대구,0,0,0,0,70.19940183026522,0,0,0,0,0,0,0,0,0,0,0
36,3,2020-04,대구,0,0,0,0,66.20386632770098,0,0,0,0,0,0,0,0,0,0,0
36,4,2020-05,대구,0,0,0,0,71.71157658934659,0,0,0,0,0,0,0,0,0,0,0
36,5,2020-06,대구,0,0,1,0,89.0393116195204,0,0,0,0,0,0,0,0,0,0,0
36,6,2020-07,대구,0,0,1,0,59.38774510679236,0,0,0,0,0,0,0,0,0,0,0
36,7,2020-08,대구,0,0,1,0,71.46810338498273,0,0,0,0,0,0,0,0,0,0,0
36,8,2020-09,대구,0,0,1,0,56.44733500272004,0,0,0,0,0,0,0,0,0,0,0
36,9,2020-10,대구,0,0,1,0,37.1405945991588,0,0,0,0,0,0,0,0,0,0,0
36,10,2020-11,대구,0,0,1,0,77.21768696145446,0,0,0,0,0,0,0,0,0,0,0
36,11,2020-12,대구,0,0,1,0,73.57156582500257,0,0,0,0,0,0,0,0,0,0,0
37,0,2020-01,서울,1,1,0,0,148.12396258815585,1,0,0,0,0,0,0,0,0,0,0
37,1,2020-02,서울,1,1,0,0,137.89553177084852,0,1,0,0,0,0,0,0,0,0,0
37,2,2020-03,서울,1,1,0,0,118.35218883921651,0,0,1,0,0,0,0,0,0,0,0
37,3,2020-04,서울,1,1,0,0,111.79646569120675,0,0,0,1,0,0,0,0,0,0,0
37,4,2020-05,서울,1,1,0,0,126.74618053380456,0,0,0,0,0,0,0,0,0,0,0
37,5,2020-06,서울,1,1,1,1,139.1182279228846,0,0,0,0,1,0,0,0,0,0,0
37,6,2020-07,서울,1,1,1,1,134.06071633414436,0,0,0,0,0,1,0,0,0,0,0
37,7,2020-08,서울,1,1,1,1,131.1519524161351,0,0,0,0,0,0,1,0,0,0,0
37,8,2020-09,서울,1,1,1,1,144.50537271830362,0,0,0,0,0,0,0,1,0,0,0
37,9,2020-10,서울,1,1,1,1,153.03513204947632,0,0,0,0,0,0,0,0,1,0,0
37,10,2020-11,서울,1,1,1,1,147.0940714154281,0,0,0,0,0,0,0,0,0,1,0
37,11,2020-12,서울,1,1,1,1,129.4000728883673,0,0,0,0,0,0,0,0,0,0,1
38,0,2020-01,대구,0,0,0,0,69.99836794464615,0,0,0,0,0,0,0,0,0,0,0
38,1,2020-02,대구,0,0,0,0,74.3972048830024,0,0,0,0,0,0,0,0,0,0,0
38,2,2020-03,대구,0,0,0,0,56.80509200420276,0,0,0,0,0,0,0,0,0,0,0
38,3,2020-04,대구,0,0,0,0,41.3488449030112,0,0,0,0,0,0,0,0,0,0,0
38,4,2020-05,대구,0,0,0,0,60.36100909552423,0,0,0,0,0,0,0,0,0,0,0
38,5,2020-06,대구,0,0,1,0,62.64535853029152,0,0,0,0,0,0,0,0,0,0,0
38,6,2020-07,대구,0,0,1,0,50.85111308094267,0,0,0,0,0,0,0,0,0,0,0
38,7,2020-08,대구,0,0,1,0,52.7874677345458,0,0,0,0,0,0,0,0,0,0,0
38,8,2020-09,대구,0,0,1,0,45.8767882930862,0,0,0,0,0,0,0,0,0,0,0
38,9,2020-10,대구,0,0,1,0,39.88629397894837,0,0,0,0,0,0,0,0,0,0,0
38,10,2020-11,대구,0,0,1,0,42.151698179618485,0,0,0,0,0,0,0,0,0,0,0
38,11,2020-12,대구,0,0,1,0,63.78851252439486,0,0,0,0,0,0,0,0,0,0,0
39,0,2020-01,경기,1,1,0,0,108.04180725260895,1,0,0,0,0,0,0,0,0,0,0
39,1,2020-02,경기,1,1,0,0,160.73398714700087,0,1,0,0,0,0,0,0,0,0,0
39,2,2020-03,경기,1,1,0,0,115.11710286716593,0,0,1,0,0,0,0,0,0,0,0
39,3,2020-04,경기,1,1,0,0,116.15984355947762,0,0,0,1,0,0,0,0,0,0,0
39,4,2020-05,경기,1,1,0,0,143.00907294492646,0,0,0,0,0,0,0,0,0,0,0
39,5,2020-06,경기,1,1,1,1,146.86675864936186,0,0,0,0,1,0,0,0,0,0,0
39,6,2020-07,경기,1,1,1,1,146.63502601782693,0,0,0,0,0,1,0,0,0,0,0
39,7,2020-08,경기,1,1,1,1,148.95010583700682,0,0,0,0,0,0,1,0,0,0,0
39,8,2020-09,경기,1,1,1,1,146.87555777611385,0,0,0,0,0,0,0,1,0,0,0
39,9,2020-10,경기,1,1,1,1,124.02656315312933,0,0,0,0,0,0,0,0,1,0,0
39,10,2020-11,경기,1,1,1,1,135.02223234026388,0,0,0,0,0,0,0,0,0,1,0
39,11,2020-12,경기,1,1,1,1,143.97398555076074,0,0,0,0,0,0,0,0,0,0,1
40,0,2020-01,서울,1,1,0,0,101.99657642107697,1,0,0,0,0,0,0,0,0,0,0
40,1,2020-02,서울,1,1,0,0,113.13725507414094,0,1,0,0,0,0,0,0,0,0,0
40,2,2020-03,서울,1,1,0,0,85.51862183418714,0,0,1,0,0,0,0,0,0,0,0
40,3,2020-04,서울,1,1,0,0,91.2216549559891,0,0,0,1,0,0,0,0,0,0,0
40,4,2020-05,서울,1,1,0,0,91.19200112738646,0,0,0,0,0,0,0,0,0,0,0
40,5,2020-06,서울,1,1,1,1,113.73907105255113,0,0,0,0,1,0,0,0,0,0,0
40,6,2020-07,서울,1,1,1,1,113.94868114017325,0,0,0,0,0,1,0,0,0,0,0
40,7,2020-08,서울,1,1,1,1,95.85100108421555,0,0,0,0,0,0,1,0,0,0,0
40,8,2020-09,서울,1,1,1,1,97.92074794973453,0,0,0,0,0,0,0,1,0,0,0
40,9,2020-10,서울,1,1,1,1,100.8093317276671,0,0,0,0,0,0,0,0,1,0,0
40,10,2020-11,서울,1,1,1,1,85.63490630876764,0,0,0,0,0,0,0,0,0,1,0
40,11,2020-12,서울,1,1,1,1,131.91823365966914,0,0,0,0,0,0,0,0,0,0,1
41,0,2020-01,서울,1,1,0,0,76.26923837077368,1,0,0,0,0,0,0,0,0,0,0
41,1,2020-02,서울,1,1,0,0,97.10851687742769,0,1,0,0,0,0,0,0,0,0,0
41,2,2020-03,서울,1,1,0,0,87.54338425656967,0,0,1,0,0,0,0,0,0,0,0
41,3,2020-04,서울,1,1,0,0,91.01007967370424,0,0,0,1,0,0,0,0,0,0,0
41,4,2020-05,서울,1,1,0,0,69.50765499030048,0,0,0,0,0,0,0,0,0,0,0
41,5,2020-06,서울,1,1,1,1,102.26926606426292,0,0,0,0,1,0,0,0,0,0,0
41,6,2020-07,서울,1,1,1,1,78.75434542102799,0,0,0,0,0,1,0,0,0,0,0
41,7,2020-08,서울,1,1,1,1,103.90934464794394,0,0,0,0,0,0,1,0,0,0,0
41,8,2020-09,서울,1,1,1,1,84.18037438608408,0,0,0,0,0,0,0,1,0,0,0
41,9,2020-10,서울,1,1,1,1,89.00263722284622,0,0,0,0,0,0,0,0,1,0,0
41,10,2020-11,서울,1,1,1,1,105.68729760387684,0,0,0,0,0,0,0,0,0,1,0
41,11,2020-12,서울,1,1,1,1,103.11957203495429,0,0,0,0,0,0,0,0,0,0,1
42,0,2020-01,기타,0,0,0,0,105.12774479222921,0,0,0,0,0,0,0,0,0,0,0
42,1,2020-02,기타,0,0,0,0,115.06573529700614,0,0,0,0,0,0,0,0,0,0,0
42,2,2020-03,기타,0,0,0,0,110.64741896984201,0,0,0,0,0,0,0,0,0,0,0
42,3,2020-04,기타,0,0,0,0,94.25069247107284,0,0,0,0,0,0,0,0,0,0,0
42,4,2020-05,기타,0,0,0,0,109.29674489691477,0,0,0,0,0,0,0,0,0,0,0
42,5,2020-06,기타,0,0,1,0,112.55418730125083,0,0,0,0,0,0,0,0,0,0,0
42,6,2020-07,기타,0,0,1,0,76.93667412210017,0,0,0,0,0,0,0,0,0,0,0
42,7,2020-08,기타,0,0,1,0,89.4607751667908,0,0,0,0,0,0,0,0,0,0,0
42,8,2020-09,기타,0,0,1,0,81.23211859604565,0,0,0,0,0,0,0,0,0,0,0
42,9,2020-10,기타,0,0,1,0,72.39860322337711,0,0,0,0,0,0,0,0,0,0,0
42,10,2020-11,기타,0,0,1,0,97.26478722111835,0,0,0,0,0,0,0,0,0,0,0
42,11,2020-12,기타,0,0,1,0,90.4432848908446,0,0,0,0,0,0,0,0,0,0,0
43,0,2020-01,경기,1,1,0,0,108.98841721729269,1,0,0,0,0,0,0,0,0,0,0
43,1,2020-02,경기,1,1,0,0,108.74950039950679,0,1,0,0,0,0,0,0,0,0,0
43,2,2020-03,경기,1,1,0,0,79.58895697362786,0,0,1,0,0,0,0,0,0,0,0
43,3,2020-04,경기,1,1,0,0,81.82440896190325,0,0,0,1,0,0,0,0,0,0,0
43,4,2020-05,경기,1,1,0,0,99.78000045279809,0,0,0,0,0,0,0,0,0,0,0
43,5,2020-06,경기,1,1,1,1,112.58922881967598,0,0,0,0,1,0,0,0,0,0,0
43,6,2020-07,경기,1,1,1,1,113.55812244607029,0,0,0,0,0,1,0,0,0,0,0
43,7,2020-08,경기,1,1,1,1,113.52456563367132,0,0,0,0,0,0,1,0,0,0,0
43,8,2020-09,경기,1,1,1,1,124.55087765295728,0,0,0,0,0,0,0,1,0,0,0
43,9,2020-10,경기,1,1,1,1,120.67740127148525,0,0,0,0,0,0,0,0,1,0,0
43,10,2020-11,경기,1,1,1,1,131.51997478288885,0,0,0,0,0,0,0,0,0,1,0
43,11,2020-12,경기,1,1,1,1,129.1538067276659,0,0,0,0,0,0,0,0,0,0,1
44,0,2020-01,경기,1,1,0,0,129.09757325608936,1,0,0,0,0,0,0,0,0,0,0
44,1,2020-02,경기,1,1,0,0,123.7130742598401,0,1,0,0,0,0,0,0,0,0,0
44,2,2020-03,경기,1,1,0,0,95.31793620048423,0,0,1,0,0,0,0,0,0,0,0
44,3,2020-04,경기,1,1,0,0,97.73258888845987,0,0,0,1,0,0,0,0,0,0,0
44,4,2020-05,경기,1,1,0,0,102.56100573332817,0,0,0,0,0,0,0,0,0,0,0
44,5,2020-06,경기,1,1,1,1,147.74210450138935,0,0,0,0,1,0,0,0,0,0,0
44,6,2020-07,경기,1,1,1,1,137.79728686402058,0,0,0,0,0,1,0,0,0,0,0
44,7,2020-08,경기,1,1,1,1,110.38325802335004,0,0,0,0,0,0,1,0,0,0,0
44,8,2020-09,경기,1,1,1,1,141.90203229360645,0,0,0,0,0,0,0,1,0,0,0
44,9,2020-10,경기,1,1,1,1,108.6545795444611,0,0,0,0,0,0,0,0,1,0,0
44,10,2020-11,경기,1,1,1,1,127.37359470550095,0,0,0,0,0,0,0,0,0,1,0
44,11,2020-12,경기,1,1,1,1,129.87675223177848,0,0,0,0,0,0,0,0,0,0,1
45,0,2020-01,서울,1,1,0,0,121.78002632646238,1,0,0,0,0,0,0,0,0,0,0
45,1,2020-02,서울,1,1,0,0,131.67434789276857,0,1,0,0,0,0,0,0,0,0,0
45,2,2020-03,서울,1,1,0,0,123.34305027294722,0,0,1,0,0,0,0,0,0,0,0
45,3,2020-04,서울,1,1,0,0,136.69225587719362,0,0,0,1,0,0,0,0,0,0,0
45,4,2020-05,서울,1,1,0,0,129.25180233227934,0,0,0,0,0,0,0,0,0,0,0
45,5,2020-06,서울,1,1,1,1,140.84718629357607,0,0,0,0,1,0,0,0,0,0,0
45,6,2020-07,서울,1,1,1,1,146.7771150456265,0,0,0,0,0,1,0,0,0,0,0
45,7,2020-08,서울,1,1,1,1,151.46451907840782,0,0,0,0,0,0,1,0,0,0,0
45,8,2020-09,서울,1,1,1,1,128.81475148800297,0,0,0,0,0,0,0,1,0,0,0
45,9,2020-10,서울,1,1,1,1,147.80087429436924,0,0,0,0,0,0,0,0,1,0,0
45,10,2020-11,서울,1,1,1,1,147.32767147262976,0,0,0,0,0,0,0,0,0,1,0
45,11,2020-12,서울,1,1,1,1,137.2459110841208,0,0,0,0,0,0,0,0,0,0,1
46,0,2020-01,경기,1,1,0,0,123.12523182945586,1,0,0,0,0,0,0,0,0,0,0
